"","X","r_stele","radius","CF","OneC","nX","X_size","aerenchyma","TCA","Accession","id","rep","kr1_new","kr2_new","kr3_new","Kr1","Kr2","Kr3","Kx"
"455",455,0.278117425456696,0.534939798182214,8.8,0.0291843605369906,9.17787504007098,0.0832854221353251,0.2151,0.656,"PI_467167",455,23,0.000137121407600461,5.63279183743288e-05,5.03909132191239e-05,0.000460882311810439,0.000189325224223727,0.000169370202545901,4.14816665068156
"456",456,0.283220923164789,0.537610804071944,10.2,0.0249401844026623,9.34629046443803,0.0904088713362789,0.0237,0.656,"PI_467168",456,24,NA,NA,NA,NA,NA,NA,NA
"457",457,0.310047715081896,0.568405255496945,9.7,0.0266347979809329,10.2315745977026,0.0856859917322653,0.1562,0.713,"PI_467171",457,25,NA,NA,NA,NA,NA,NA,NA
"458",458,0.322131996076012,0.59867932304611,11,0.0251406660881907,10.6303558705084,0.0978872552344884,0.0225,0.8,"PI_467177",458,26,NA,NA,NA,NA,NA,NA,NA
"459",459,0.279259596281003,0.53165701249133,9.9,0.0254946885060936,9.2155666772731,0.0805829135077113,0.0367,0.643,"PI_467262",459,27,0.00014948456924816,5.83800525110101e-05,5.20354124942715e-05,0.000499353133217746,0.000195018537936138,0.000173824270946362,4.20913650574546
"460",460,0.298541066072092,0.548164694738268,9.1,0.027431167985294,9.85185518037905,0.0880585793916182,0.0188,0.663,"PI_467280",460,28,0.000156892171999098,6.13863723037026e-05,5.45042345621944e-05,0.000540371212479727,0.000211428193062904,0.000187724594161535,6.55360475089766
"461",461,0.241351836893017,0.460082682039023,8.9,0.0245764994546074,7.96461061746957,0.0848162451211652,0.0259,0.482,"PI_48543",461,29,0.000159253362081444,6.02905868635574e-05,5.34997245666713e-05,0.000460367190152913,0.000174287108945627,0.000154656187792867,4.66260284929687
"462",462,0.271163389321744,0.523207895695449,9.3,0.0271015598251296,8.94839184761755,0.0817770597256637,0.0329,0.629,"PI_485690",462,30,0.000152752439252518,5.9387233229839e-05,5.28987615946269e-05,0.00050216022670129,0.000195230312836832,0.000173900032265032,4.00882110340304
"463",463,0.306952319278422,0.594142797463559,10.7,0.0268402316060876,10.1294265361879,0.087564394173308,0.0679,0.813,"PI_467216",463,31,0.000137087836005188,5.54338168711494e-05,4.97403776628777e-05,0.000511763874875814,0.000206940497040613,0.000185686266209478,6.45336895364841
"464",464,0.350070430314757,0.673728356014563,12,0.0269714938083171,11.552324200387,0.0915223517776201,0.111,1.041,"PI_467225",464,32,0.000133486843541027,5.55432915886952e-05,4.98246347672177e-05,0.000565071180959436,0.00023512364619478,0.000210915656269384,9.41667071796582
"465",465,0.283220923164789,0.53165701249133,10,0.0248436089326541,9.34629046443803,0.0825316303824369,0,0.636,"PI_467230",465,33,0.000155518986942325,5.99449983941893e-05,5.3284803064921e-05,0.000519511102684975,0.000200246238922347,0.000177997859559584,4.57448346760441
"466",466,0.23534213434058,0.45973662506487,8.7,0.0257924701981943,7.76629043323914,0.093215080782574,0.0071,0.49,"PI_48533",466,34,NA,NA,NA,NA,NA,NA,NA
"467",467,0.227081926981814,0.413824502376164,7.3,0.0255811747115547,7.49370359039987,0.0824397753370912,0.083,0.376,"PI_485711",467,35,NA,NA,NA,NA,NA,NA,NA
"468",468,0.325082885143187,0.625207597709509,10.6,0.0283136521288983,10.7277352097252,0.0857821409930666,0.1062,0.897,"PI_444266",468,36,0.000131583506079627,5.46210823442871e-05,4.91248750754259e-05,0.000516898854261395,0.000214567735147549,0.000192977010559786,5.89212008255602
"469",469,0.236690810908128,0.437747131895392,8.5,0.0236536848220311,7.81079675996822,0.0875298772788336,0.0296,0.425,"PI_583749",469,37,0.000174525083514052,6.45949383480408e-05,5.67979778818414e-05,0.00048002187847831,0.000177664912238937,0.000156219790803972,5.6749801019321
"470",470,0.312094256871606,0.58794943353625,10.2,0.0270446251632004,10.299110476763,0.0839445738577961,0.016,0.781,"PI_583750",470,38,0.000148866327032164,5.9009814087586e-05,5.2632061941859e-05,0.000549941277039983,0.000217993774443079,0.000194433112810661,5.12075576215292
"471",471,0.301722765877161,0.580320480064637,9.9,0.0281411832512602,9.95685127394631,0.0846229308620557,0.0396,0.772,"PI_583751",471,39,0.000142995801455408,5.74773513359796e-05,5.14443054484613e-05,0.000521400030283167,0.000209577431100461,0.000187579370483047,5.14662415820467
"472",472,0.283220923164789,0.561644992150857,10.4,0.0267715450948143,9.34629046443803,0.081702145708124,0.0799,0.739,"PI_583752",472,40,0.000142468789700842,5.6715341217025e-05,5.07481906354907e-05,0.000502760899025739,0.000200143877116508,0.00017908628269675,3.96979196019382
"473",473,0.291528282694959,0.526241010355424,8.7,0.0269784744437316,9.62043332893366,0.0883657052714489,0.1313,0.602,"PI_443781",473,41,0.000153020890642365,6.07662682457403e-05,5.38880981639807e-05,0.000505958951275738,0.000200921829859242,0.000178179368312624,6.62689373384572
"474",474,0.233304501751313,0.428932528743427,7.9,0.0247630413914069,7.69904855779331,0.0760800084435768,0.0162,0.407,"PI_443963",474,42,0.000169152682385896,6.30544881495314e-05,5.56779826708045e-05,0.000455877061623044,0.000169935790401336,0.000150055646644487,2.77598761474652
"475",475,0.373389515316781,0.652365172144964,10.1,0.0276213521612063,12.3218540054538,0.0980298874919981,0.128,0.899,"PI_444005",475,43,0.000149885673430917,6.16750130746467e-05,5.47070641825418e-05,0.000614371072932158,0.000252801639332393,0.000224240495768849,13.2304279024275
"476",476,0.285459858584443,0.539679113787229,8.3,0.0306288259280464,9.42017533328663,0.0788505055339319,0.1019,0.659,"PI_444095",476,44,0.000150607802221272,6.04656148929347e-05,5.38405585155896e-05,0.000510696580660318,0.000205033088046642,0.000182568158682484,2.8518659982849
"477",477,0.244626774091784,0.507143360438154,9.7,0.0270635656027185,8.07268354502887,0.077417277310903,0.1026,0.62,"PI_444125",477,45,0.000133767015654071,5.3323084586787e-05,4.79814705577733e-05,0.000426245346306452,0.000169912713868126,0.000152891790507465,2.76105943863399
"478",478,0.279259596281003,0.563907418197001,10.4,0.0273699828765382,9.2155666772731,0.0788497450342763,0.1188,0.754,"PI_444165",478,46,0.000137132521203913,5.52400383034387e-05,4.95461348781625e-05,0.000485879008723556,0.00019572290232173,0.000175548634921461,3.36132982879166
"479",479,0.279828933459734,0.541151637980601,9.4,0.0278002877149858,9.23435480417124,0.0787694907368808,0.0815,0.674,"PI_444173",479,47,0.000148712934295788,5.87581006101769e-05,5.24034620581545e-05,0.000505647178904149,0.000199786709555522,0.00017817994702339,3.30393285937381
"480",480,0.289885856765246,0.564189583547756,10.2,0.0268925222335794,9.56623327325312,0.093725236206569,0.0915,0.736,"PI_584439",480,48,0.000143606492553854,5.74561381930564e-05,5.13255505002254e-05,0.000509071761484225,0.000203676706796884,0.00018194433926794,8.85381855164016
"481",481,0.32752165064914,0.638058260999,11.9,0.0260955134747781,10.8082144714216,0.0939958574653182,0.0685,0.942,"PI_584440",481,49,NA,NA,NA,NA,NA,NA,NA
"482",482,0.257927831403306,0.519851029978818,10.2,0.0256787449583836,8.5116184363091,0.0713162411016402,0.0195,0.64,"PI_444408",482,50,NA,NA,NA,NA,NA,NA,NA
"483",483,0.341789011276622,0.669224932186924,10.6,0.030890181217953,11.2790373721285,0.0991011439752485,0.1763,1.04,"PI_444498",483,51,NA,NA,NA,NA,NA,NA,NA
"484",484,0.307470382633167,0.58577987103188,10.9,0.025532980587038,10.1465226268945,0.0923742449501556,0.141,0.781,"PI_444499",484,52,NA,NA,NA,NA,NA,NA,NA
"485",485,0.320646367884254,0.566441846329578,8,0.0307244348056655,10.5813301401804,0.0870673250025891,0,0.685,"PI_444642",485,53,NA,NA,NA,NA,NA,NA,NA
"486",486,0.318654756268644,0.560226336204589,10,0.0241571579935945,10.5156069568653,0.0859414752281545,0.0028,0.667,"PI_444897",486,54,NA,NA,NA,NA,NA,NA,NA
"487",487,0.291528282694959,0.548745070437873,9,0.0285796430825459,9.62043332893366,0.0891114206463691,0.1467,0.679,"PI_444954",487,55,NA,NA,NA,NA,NA,NA,NA
"488",488,0.274662416478044,0.539384126548033,9.5,0.027865443165262,9.06385974377545,0.0803854388186362,0.0778,0.677,"PI_445067",488,56,NA,NA,NA,NA,NA,NA,NA
"489",489,0.274662416478044,0.534046494249964,9.5,0.0273035871338863,9.06385974377545,0.0846415405102087,0.0817,0.659,"PI_445082",489,57,NA,NA,NA,NA,NA,NA,NA
"490",490,0.178412411615277,0.382235840494269,8.5,0.0239792269269402,5.88760958330414,0.070526036173638,0.0076,0.359,"PI_445251",490,58,NA,NA,NA,NA,NA,NA,NA
"491",491,0.306952319278422,0.577571433435391,8.7,0.0311056453053988,10.1294265361879,0.0861169491218496,0.1455,0.752,"PI_445355",491,59,NA,NA,NA,NA,NA,NA,NA
"492",492,0.24785844353879,0.515855662806612,10.8,0.0248145573396131,8.17932863678007,0.0727504508063177,0.0245,0.643,"PI_445298",492,60,NA,NA,NA,NA,NA,NA,NA
"493",493,0.340856433791536,0.617007798877627,10.3,0.0268108121442807,11.2482623151207,0.0902773057928585,0.0221,0.831,"PI_471823",493,61,NA,NA,NA,NA,NA,NA,NA
"494",494,0.245924537968297,0.487297829969627,9.2,0.026236227391449,8.11550975295379,0.070855268235138,0.0371,0.557,"PI_471857",494,62,NA,NA,NA,NA,NA,NA,NA
"495",495,0.310560614878462,0.601067151671594,9.5,0.0305796354519086,10.2485002909893,0.0803760338667817,0.0925,0.832,"PI_498451",495,63,NA,NA,NA,NA,NA,NA,NA
"496",496,0.343646573930523,0.652121160476751,10.4,0.0296610179371373,11.3403369397073,0.0953640286606318,0.1457,0.965,"PI_486516",496,64,NA,NA,NA,NA,NA,NA,NA
"497",497,0.303825388987325,0.600802306031209,9.8,0.0303037670452943,10.0262378365817,0.0887323334993506,0.1315,0.843,"PI_483878",497,65,NA,NA,NA,NA,NA,NA,NA
"498",498,0.295325090052232,0.607388803063584,10.6,0.0294399729255993,9.74572797172364,0.0783604363710219,0.1214,0.885,"PI_498570",498,66,NA,NA,NA,NA,NA,NA,NA
"499",499,0.260384342380926,0.52955737151693,9.8,0.0274666356261228,8.59268329857056,0.0825599787560678,0.0721,0.668,"PI_504118",499,67,NA,NA,NA,NA,NA,NA,NA
"500",500,0.204980255088778,0.383897743289922,8,0.0223646860251431,6.76434841792966,0.0788132151449115,0.0193,0.331,"PI_489682",500,68,NA,NA,NA,NA,NA,NA,NA
"501",501,0.312603798854754,0.564471607851072,11.3,0.0222891866368423,10.3159253622069,0.0929501261854164,0.0304,0.694,"PI_484975",501,69,NA,NA,NA,NA,NA,NA,NA
"502",502,0.326548330070098,0.576744164306897,9.9,0.0252723064885655,10.7760948923132,0.0841976520742649,0.0597,0.71,"PI_498609",502,70,NA,NA,NA,NA,NA,NA,NA
"503",503,0.304871262610412,0.592801918305689,11,0.0261755141541161,10.0607516661436,0.0885800027514172,0.0858,0.812,"PI_483911",503,71,NA,NA,NA,NA,NA,NA,NA
"504",504,0.279259596281003,0.527449372475343,9.1,0.0272736017795978,9.2155666772731,0.0752637693523821,0.0259,0.629,"PI_503560",504,72,NA,NA,NA,NA,NA,NA,NA
"505",505,0.267023247124982,0.496358592054428,9.2,0.0249277548836354,8.8117671551244,0.0961642258950318,0.0438,0.55,"PI_438943",505,73,0.000162548294247893,6.21542730877965e-05,5.49666115388003e-05,0.000506941480461259,0.00019384134027312,0.000171425086669463,9.4421130527964
"506",506,0.298541066072092,0.552790639154137,9.8,0.0259438339879637,9.85185518037905,0.0944323059929197,0.0332,0.68,"PI_629130",506,74,0.000151317778419576,5.93133967581876e-05,5.28062967748153e-05,0.000525569924646599,0.000206012391870417,0.000183411372455196,9.48946668293895
"507",507,0.287127603203875,0.552214515350757,8.8,0.0301235127439639,9.47521090572787,0.0867470330894083,0.1149,0.699,"PI_620780",507,75,0.000139108618976213,5.66995069262663e-05,5.08275976597247e-05,0.000482660463550341,0.000196728358727989,0.000176354794031763,4.97115185149203
"508",508,0.305392856255432,0.556520906396901,9.2,0.0272965271892902,10.0779642564292,0.0933669555480028,0.0857,0.68,"PI_629147",508,76,0.000156293276244872,6.18368971951854e-05,5.48039883077207e-05,0.000546514447303817,0.000216226561407938,0.000191634420236433,8.36929869204726
"509",509,0.262211623342099,0.530458235289519,10,0.026824661194742,8.65298357028927,0.0874729536964939,0.1088,0.668,"PI_629157",509,77,NA,NA,NA,NA,NA,NA,NA
"510",510,0.281530036869539,0.52654336086032,10.3,0.0237877013583283,9.29049121669478,0.098642687300857,0.022,0.623,"PI_620796",510,78,0.000159279871820415,6.10160132635735e-05,5.40578250061997e-05,0.000526956671256495,0.000201863517814521,0.000178843259949071,10.7717489516859
"511",511,0.267618617422916,0.524423246684198,10.6,0.0242268518171021,8.83141437495622,0.0874133698282769,0.017,0.639,"Ames_19467",511,79,0.000144244888806512,5.59943896648283e-05,5.01141144937213e-05,0.000475293895596033,0.00018450422621919,0.000165128434699803,6.10549575137472
"512",512,0.339452763722042,0.610264341769233,10.2,0.0265501547105089,11.2019412028274,0.0891984761276411,0.061,0.808,"Ames_19924",512,80,NA,NA,NA,NA,NA,NA,NA
"513",513,0.370393791720668,0.678905527444083,11.8,0.0261450623494419,12.2229951267821,0.0951975707749892,0.0994,1.017,"Ames_19926",513,81,0.000139149898293199,5.74045384372876e-05,5.12603616349025e-05,0.000593570223200598,0.000244869921652062,0.000218660772808194,11.6942656862074
"514",514,0.316147598854887,0.589841254575232,11.2,0.0244369335464594,10.4328707622113,0.0841331486102343,0.0155,0.779,"PI_620801",514,82,0.000151811029113598,5.94541777753269e-05,5.28862517377261e-05,0.000562624107873417,0.000220342052389094,0.000196000780552259,5.63803251365904
"515",515,0.302775902642419,0.541445662255476,9.9,0.0241080565265714,9.99160478719983,0.0910110477063726,0.0074,0.633,"PI_620804",515,83,NA,NA,NA,NA,NA,NA,NA
"516",516,0.229174892211877,0.437019372236832,9,0.0230938311138838,7.56277144299194,0.0860678411697205,0.0016,0.435,"Ames_19532",516,84,0.000164022633594194,6.10145750434788e-05,5.40177137585708e-05,0.000450385435559977,0.000167538316842614,0.000148325819467693,5.31067864061142
"517",517,0.207296489682801,0.426700427580203,8.9,0.0246521278536407,6.84078415953244,0.0639901982745469,0.0125,0.437,"Ames_19540",517,85,0.000148115008355866,5.56356425890637e-05,4.98016773370963e-05,0.000397101944612561,0.000149161263987544,0.000133520182289786,0.974162107993622
"518",518,0.274082347369134,0.535237234845831,9.9,0.0263792815633028,9.04471746318142,0.0926664390228176,0.0116,0.664,"PI_628446",518,86,0.000145850340439007,5.72629312439807e-05,5.11992962948166e-05,0.000490493926241569,0.000192574935988626,0.000172182963610921,7.81108805241936
"519",519,0.27174968922639,0.506515318883975,9,0.026085069961954,8.96773974447086,0.0799318414430852,0.0965,0.574,"PI_629191",519,87,0.000154548112228086,6.0312872771199e-05,5.35369778033797e-05,0.000491853943254068,0.000191947503426729,0.000170383017060964,3.64104684726122
"520",520,0.366940161137676,0.654313989547219,12.7,0.0226278605046885,12.1090253175433,0.101511092900948,0.1074,0.921,"PI_629202",520,88,0.000149217852700185,5.98625126230884e-05,5.3083758917228e-05,0.000613460861567796,0.000246105327913804,0.00021823667806057,17.1198795269754
"521",521,0.257310039303227,0.50995997589238,9.9,0.0255201956150659,8.49123129700651,0.08305172163279,0.0822,0.61,"Ames_19962",521,89,0.000143029145195944,5.6027819948112e-05,5.00964478308956e-05,0.000458290129222794,0.000179522829482867,0.000160517686927176,4.14673715486492
"522",522,0.408794190573313,0.791073470821347,13.3,0.028742803026168,13.4902082889193,0.105084500098451,0.0539,1.441,"PI_620829",522,90,0.000125570161770207,5.39186921842626e-05,4.86170686953303e-05,0.000624141618057067,0.000268000767929177,0.000241649254033966,18.83283421794
"523",523,0.304871262610412,0.601067151671594,10.7,0.0276818587907646,10.0607516661436,0.084184833675161,0.0641,0.844,"Ames_19617",523,91,NA,NA,NA,NA,NA,NA,NA
"524",524,0.340389186918298,0.648940659398959,11.6,0.0265992648690225,11.2328431683038,0.0993047078221118,0.058,0.96,"Ames_19946",524,92,0.000134830175863168,5.52910444143165e-05,4.9621144955383e-05,0.000549758502825776,0.000225444501590921,0.000202325971797714,12.5634421470275
"525",525,0.244626774091784,0.470346011886711,9.4,0.0240126848718008,8.07268354502887,0.0851775239081559,0.0406,0.506,"PI_620839",525,93,0.000160189264846943,6.03643204425554e-05,5.35164918551221e-05,0.000473402713130437,0.000178392934764294,0.000158155744491646,4.91530374793471
"526",526,0.246570858499345,0.498917158449902,9.8,0.0257496224439344,8.13683833047839,0.0820278717117993,0.0298,0.591,"PI_628460",526,94,0.000142445982359947,5.53045716770027e-05,4.95979206163216e-05,0.000446538092823137,0.000173368160701408,0.000155479013960824,3.8810878221678
"527",527,0.29907369997652,0.56221145219615,9.4,0.0279933778957054,9.86943209922514,0.0849968813345199,0.083,0.712,"Ames_19897",527,95,0.000152025735152772,6.0564970852879e-05,5.38481673679605e-05,0.00053702767674691,0.000213944471682253,0.00019021750619811,5.13362634442976
"528",528,0.234664889384407,0.484677930180071,9.3,0.0268831226662004,7.74394134968542,0.0821043108451217,0.0259,0.565,"Ames_19907",528,96,0.000145569307298858,5.61793254473726e-05,5.03051377394632e-05,0.000443305304809913,0.000171084093574293,0.000153195304923131,3.75895120338089
"529",529,0.306433380075047,0.58223708984033,11.2,0.0246253312290432,10.1123015424766,0.0911595182345049,0.0104,0.77,"Ames_19970",529,97,0.000149397602005251,5.84780475129392e-05,5.21038400749208e-05,0.000546541774517407,0.000213930447537649,0.000190611661977797,8.28924152047966
"530",530,0.296937431916069,0.575915706856055,9.8,0.0284671709122435,9.79893525323027,0.0933045916762095,0.0593,0.764,"Ames_19981",530,98,0.000138990152418813,5.62907032819522e-05,5.04902423493701e-05,0.000502947695630748,0.000203692700586318,0.000182703239039088,8.27070325219658
"531",531,0.290981837448471,0.557378191998377,11,0.0242178504136278,9.60240063579954,0.080605223851107,0.067,0.709,"PI_620843",531,99,0.000146555887339593,5.7465949727693e-05,5.12401169112845e-05,0.000513254906980138,0.000201252104009091,0.000179448549740027,4.62310243266897
"532",532,0.244626774091784,0.463529042427827,9,0.0243224742595604,8.07268354502887,0.0794284505983597,0.0459,0.487,"Ames_19688",532,100,0.00015933762608273,6.03412454182364e-05,5.35289852281069e-05,0.000464061095471008,0.000175740188549896,0.000155899897187555,3.38926878223155
"533",533,0.233304501751313,0.43409613292542,8.7,0.0230794978361043,7.69904855779331,0.0680480282434383,0.0155,0.421,"Ames_19879",533,101,0.000163903374703396,6.09991232995814e-05,5.39986141129178e-05,0.000447047510746109,0.000166375501896288,0.000147281567976278,1.68221835685877
"534",534,0.344109397808851,0.602125369307205,10.7,0.0241136421961078,11.3556101276921,0.105357976229255,0.0824,0.767,"PI_620849",534,102,NA,NA,NA,NA,NA,NA,NA
"535",535,0.376784035274812,0.708277050754614,10.8,0.0306937977296113,12.4338731640688,0.0960004121570356,0.1151,1.131,"PI_628480",535,103,NA,NA,NA,NA,NA,NA,NA
"536",536,0.309533965408194,0.54990398423234,10,0.0240370018824146,10.2146208584704,0.0907017990800842,0.0475,0.65,"PI_629245",536,104,0.000162406459747755,6.26682170340875e-05,5.53646493573878e-05,0.00056113845756455,0.000216528004486067,0.000191293092603948,8.11386048930666
"537",537,0.289885856765246,0.525635787601577,9.3,0.0253494549286378,9.56623327325312,0.093725236206569,0.0231,0.604,"PI_629246",537,105,0.000164464093881492,6.30618298178393e-05,5.57190760247636e-05,0.000543170145018134,0.000208272227930472,0.000184021556866117,9.26473089970489
"538",538,0.303301099745971,0.573423153027374,10.1,0.026744757750634,10.008936291617,0.0930069822378037,0.0586,0.744,"PI_503574",538,106,0.000147957844007259,5.87508877896284e-05,5.23833390503748e-05,0.000533080856789896,0.000211674979520015,0.000188733185792566,8.3560781055991
"539",539,0.278117425456696,0.535831612857789,10.2,0.0252660968040286,9.17787504007098,0.0873504876591152,0.0745,0.659,"PI_620857",539,107,NA,NA,NA,NA,NA,NA,NA
"540",540,0.296937431916069,0.552502652346806,10.8,0.0236634463361793,9.79893525323027,0.0946869572195765,0.0209,0.682,"PI_620858",540,108,0.000153855449771485,5.9729479681061e-05,5.30528641558648e-05,0.00053410558557188,0.000207349487901399,0.000184171773689653,10.2844331369109
"541",541,0.310560614878462,0.601331880665566,10,0.0290771265787103,10.2485002909893,0.0978070731624902,0.0345,0.833,"PI_629255",541,109,0.000138481151562682,5.61297531523344e-05,5.04000001939337e-05,0.0005232205151042,0.000212073903384192,0.000190425294454498,10.2189420498829
"542",542,0.329459665495903,0.616491690214431,11.2,0.0256278593498685,10.8721689613648,0.0979949936255609,0.0428,0.854,"PI_474205",542,110,0.000147238147215455,5.87488395769114e-05,5.23475829133365e-05,0.000570331605651018,0.000227565482449353,0.00020277001293167,12.1791533490762
"543",543,0.383897743289922,0.69006636617861,12.5,0.024493489831095,12.6686255285674,0.0997488522209315,0.0137,1.033,"PI_515463",543,111,0.000152501229402446,6.09624908745583e-05,5.410368948476e-05,0.000661217095536604,0.000264322073406876,0.000234583580467539,16.0303531122326
"544",544,0.256690760332437,0.50209703231304,8.6,0.0285356130210004,8.47079509097042,0.078502755229451,0.1131,0.585,"PI_583894",544,112,0.00013996005415028,5.60416287186101e-05,5.0214020873168e-05,0.000441541597552849,0.000176798375965969,0.000158413621161394,2.91770353612988
"545",545,0.310560614878462,0.594945874375455,9.3,0.030579060160967,10.2485002909893,0.09523275110034,0.1617,0.809,"PI_586644",545,113,0.000137455313576217,5.69711436169713e-05,5.10538283023617e-05,0.000513829291974528,0.000212966975419657,0.000190847132545704,8.52197994275628
"546",546,0.243975303496827,0.46387227019972,8.6,0.0255694147328946,8.05118501539529,0.0814985348291678,0.0181,0.489,"Ames_19802",546,114,0.000154458390375718,5.89753121472751e-05,5.25185509897594e-05,0.000450183719104528,0.000171889175416297,0.000153070328837685,3.80019026099039
"547",547,0.292073705590311,0.534344428161144,9.1,0.0266231563264651,9.63843228448028,0.0836738580241042,0.0233,0.629,"PI_629262",547,115,0.000159126433167585,6.17170290760361e-05,5.47558749848985e-05,0.000534248709367202,0.000207207831367184,0.000183836556621273,5.18136833069204
"548",548,0.252943248818667,0.444959266906891,7.7,0.0249371452062629,8.347127211016,0.0790821506601332,0.0272,0.421,"PI_629263",548,116,0.00017076565798057,6.40293786783104e-05,5.64254933165335e-05,0.000477420056906651,0.000179010873578425,0.000157752223419713,3.37963540720945
"549",549,0.286016853960102,0.555948648244117,10.5,0.025707789931811,9.43855618068336,0.0813018291794156,0.1594,0.714,"PI_479123",549,117,0.000144009866088788,5.75133581511128e-05,5.12467369328023e-05,0.000503044949974631,0.000200901543482875,0.000179011431069803,4.29717739991669
"550",550,0.247215489294841,0.50209703231304,10,0.0254881543018199,8.15811114672976,0.0749568799217926,0.1257,0.599,"NSL_6544",550,118,0.000139253421923535,5.48229461666118e-05,4.91242310244311e-05,0.00043931233632418,0.000172953714400311,0.000154975586261154,2.42586019463176
"551",551,0.317152840179743,0.663012784808721,11.3,0.0306070747459272,10.4660437259315,0.0942378169439195,0.0086,1.065,"PI_390842",551,119,0.000125587471342749,5.24848953493522e-05,4.75218481966282e-05,0.00052317633052694,0.000218643266429218,0.000197968044849926,8.19038701533161
"552",552,0.155536334500875,0.35188427888369,9,0.0218164382647572,5.13269903852888,0.0545598016140992,0.0077,0.313,"PI_571573",552,120,0.000147459616051666,5.36410493698209e-05,4.80858850075352e-05,0.000326026447251757,0.000118597899690525,0.000106315686095848,0.378503516871474
"553",553,0.243975303496827,0.514310718747656,9.5,0.0284563595000872,8.05118501539529,0.0824630481040919,0.0867,0.644,"PI_571394",553,121,0.000128613692660787,5.17037140180461e-05,4.67372907589033e-05,0.000415616376269045,0.000167081045690115,0.000151032001492097,3.50719179562205
"554",554,0.243322088660658,0.491525384505721,9.7,0.025587968643821,8.02962892580171,0.0654318506020429,0.003,0.574,"PI_571401",554,122,0.000143619700175956,5.55257459664593e-05,4.97599316067816e-05,0.000443547193572388,0.000171482664037475,0.00015367583966198,1.21039719234396
"555",555,0.223550111006135,0.457306893915618,9.3,0.0251351379472563,7.37715366320244,0.069516782021095,0.0237,0.5,"PI_571402",555,123,NA,NA,NA,NA,NA,NA,NA
"556",556,0.248499734244637,0.524423246684198,10.7,0.02578724415323,8.20049123007303,0.0797860662797863,0.0278,0.67,"PI_571479",556,124,0.000132679364382309,5.22420360379754e-05,4.71271482672863e-05,0.000437184932403835,0.000172140039261043,0.000155286236300105,3.38844845718003
"557",557,0.240691502312504,0.495395722879904,10,0.02547042205674,7.94281957631262,0.0780475920957942,0.0067,0.589,"PI_571954",557,125,0.000144010401171356,5.55927395667049e-05,4.98348868054369e-05,0.000448255865664922,0.000173041470591462,0.000155119214609394,3.06135908872332
"558",558,0.229174892211877,0.503047074850966,11.7,0.0234078788580418,7.56277144299194,0.0767624086691834,0.0145,0.631,"PI_571423",558,126,0.000132734352031376,5.13663697628353e-05,4.63454768010133e-05,0.000419538508980323,0.000162355636293292,0.000146485909167532,3.01655211221556
"559",559,0.278117425456696,0.553941089179323,10.8,0.0255392281224654,9.17787504007098,0.0781286513094152,0.0326,0.72,"PI_571581",559,127,0.000139933881170858,5.54199685534481e-05,4.96978000715585e-05,0.000487041904216059,0.000192890004836703,0.000172973914392089,3.36922422833018
"560",560,0.254198558011861,0.515547044374677,11,0.0237589533057105,8.38855241439142,0.0807877989222427,0.0037,0.632,"PI_571582",560,128,0.000145573665035584,5.61125133758551e-05,5.02017009709472e-05,0.000471553514392268,0.000181764008464716,0.000162617246158729,3.7018388617453
"561",561,0.276970544589661,0.530158117452036,10.6,0.0238856200813561,9.14002797145882,0.0883233047371912,0.0013,0.642,"PI_571584",561,129,0.000149963762153916,5.80352291764104e-05,5.17304604663079e-05,0.000499541542882772,0.000193320089519922,0.000172318389884438,6.52056517619826
"562",562,0.25104851615652,0.540563109652074,11.3,0.0256207604863322,8.28460103316516,0.0831621132740244,0.0034,0.72,"PI_571427",562,130,0.000136373036501553,5.34971152971929e-05,4.81409579288191e-05,0.000463185316471198,0.000181700715294584,0.000163508750743647,4.09548809056365
"563",563,0.226379971895904,0.436290398631355,8.8,0.023853457583574,7.47053907256483,0.0726875340409113,0.0024,0.437,"PI_571891",563,131,0.000159799480492718,5.96674170392168e-05,5.29931105885306e-05,0.000438057264768684,0.000163565897857865,0.00014526966548589,1.93385533457702
"564",564,0.201850601761613,0.437747131895392,9.3,0.0253652182939548,6.66106985813322,0.070496854417534,0.0066,0.475,"PI_572037",564,132,0.000146826203433466,5.54922778682849e-05,4.97208705281293e-05,0.000403837594934004,0.000152628532970905,0.000136754586732902,1.63226959580904
"565",565,0.23936536824086,0.480390120093293,9.2,0.0261983425926558,7.89905715194837,0.0718195071355286,0.0026,0.545,"PI_572038",565,133,0.000150767899821946,5.76567224291134e-05,5.14922117207579e-05,0.000455074835218024,0.000174029906164554,0.000155423069443225,2.06293029498688
"566",566,0.226379971895904,0.485334230995512,8.9,0.0290959841684953,7.47053907256483,0.0726875340409113,0.1722,0.579,"PI_571437",566,134,0.000128881354387024,5.19771953544142e-05,4.68780191982811e-05,0.00039301659003434,0.000158501593771251,0.000142951937000499,1.59341351380869
"567",567,0.294245287204385,0.578672619246278,11.3,0.0251705603576896,9.71009447774471,0.0742109475331768,0.0586,0.78,"PI_571975",567,135,0.000143840288993547,5.70848708412604e-05,5.09791416471584e-05,0.000522989956629728,0.000207555298549378,0.000185355433207342,2.95691793938251
"568",568,0.33473135487536,0.639304226374257,11.4,0.0267169185525348,11.0461347108869,0.085889461265523,0.0144,0.931,"PI_571629",568,136,0.000145226120137961,5.85034808892998e-05,5.22442798986655e-05,0.000583353998188588,0.000235000697204481,0.000209858319787225,6.37244905570954
