"","Genotype","Treatment","Roottype","Type","Filename","Root area","Metaxylem number","Total Metaxylem area","Cortical cell size","Cortical file number","Stele area","Cortex area","Aerenchyma area","Aerenchyma percent","RXA","TSA","TCA","AA","aerenchyma","radius","r_stele","MXA","nX","X_size","CF","OneC","OC","ratio","nPX","PXA_1","k_protxyl_s","kx_unM","LMXA","LMXA_1","k_Mxyl_s","kx_M","m_CF","m_OC","m_aerenchyma","id","model_RXA","model_TSA","model_XVA","model_AA","Kx","Kr1","Kr2","Kr3","kr1_new","kr2_new","kr3_new"
"205","PM","non-sheltered","CR3","Modern","PM-WW-CR3-8.tif",15.0370044086555,14,0.930348445522025,0.0056480959488133,10,4.25462413940203,10.7823802692535,2.86006134474979,26.5253244026777,15.0370044086555,4.25462413940203,10.7823802692535,2.86006134474979,0.265253244026777,2.18779047485455,1.16373919997905,0.930348445522025,14,0.29087999872573,10,0.10240512748755,0.0848019994722268,6.34059962503126,88.7683947504376,625.082992815585,0.671613245685563,1.19236059425277,0.930348445522025,66453.4603944304,7590.6521248321,2126.57495554724,11.1666666666667,0.0728647231297672,0.184533292544614,205,14.5705044896916,4.56576235764934,0.797890726972295,2.64382937611174,1570.2631651551,6.89018389094493e-05,4.63191093780942e-05,4.48597341444391e-05,5.01239418335497e-05,3.36957094468929e-05,3.26340594171863e-05
"206","GBL","non-sheltered","CR2","Landrace","GBL-WW-CR2-7.tif",15.2990356357258,17,0.534097351193509,0.00387642907053351,13,4.07803267313619,11.2210029625896,0.0445065934327012,0.396636500151409,15.2990356357258,4.07803267313619,11.2210029625896,0.0445065934327012,0.00396636500151409,2.20677010400486,1.13933231150519,0.534097351193509,17,0.200004980567085,13,0.0821105994230516,0.0702539876801612,5.11462453798983,86.948617145827,630.505744001389,0.68331661678934,1.18826869805196,0.534097351193509,31417.491246677,1696.62902591098,578.042137507784,12.5,0.0716059110020947,0.0811774624551921,206,16.0143199790646,4.29369038742906,0.458547613784182,0.0463015034058388,426.150488496606,7.30836401798177e-05,4.67257081960588e-05,4.49980670491012e-05,5.27088099148085e-05,3.36991488844996e-05,3.24531530830871e-05
"207","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-7.tif",15.3198870565143,17,0.474554525473065,0.00178830962551172,NA,5.45975497226252,9.86013208425181,NA,NA,15.3198870565143,5.45975497226252,9.86013208425181,NA,0.0928987839113064,2.20827342177268,1.31829207075377,0.474554525473065,17,0.188527044083607,10.3333333333333,0.0861272275179585,0.0477173609227506,5.89952098796478,100.291856795401,630.935263363622,0.684247925314122,1.37248989876309,0.474554525473065,27914.9720866509,1339.42463699857,456.776866478277,10.3333333333333,0.0588756405497597,0.0928987839113064,207,15.6588045817807,5.71882877901665,0.410391551582033,0.931713375627815,341.460853815713,8.82754282554952e-05,5.58529769753775e-05,5.34518049303021e-05,6.36219710018423e-05,4.02544235889654e-05,3.85238480342361e-05
"208","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-14.tif",15.3364193290386,18,0.30617856525452,0.00245250410781373,14,3.46432314195956,11.872096187079,NA,NA,15.3364193290386,3.46432314195956,11.872096187079,NA,0.0928987839113064,2.20946461639311,1.05010871104901,0.30617856525452,18,0.147165563799629,14,0.0828111360960071,0.0558804546661341,4.46089474976747,80.2961054958144,631.275604683746,0.684986323262731,1.10003468151789,0.30617856525452,17009.9202919178,497.334336212115,180.140395717879,10.3333333333333,0.0588756405497597,0.0928987839113064,208,14.8106215343378,3.61735442375641,0.262212732275622,1.0316933935059,131.583225239035,6.67061895615499e-05,4.3257843548555e-05,4.17454773527858e-05,4.80506441459877e-05,3.11600356808947e-05,3.00706289801226e-05
"209","GBL","sheltered","CR3","Landrace","GBL-DS-CR3-2.tif",15.4415743070848,16,0.71193275360795,0.00316055874046198,11,3.51638595676852,11.9251883503162,0.903637256160068,7.57755122698842,15.4415743070848,3.51638595676852,11.9251883503162,0.903637256160068,0.0757755122698842,2.21702633276799,1.05796994932619,0.71193275360795,16,0.238020605080453,11,0.105368762131073,0.0634361755768311,5.05513996386006,80.882239421761,633.43609507657,0.6896829685643,1.11566205977057,0.71193275360795,44495.7971004969,3403.15609334958,1090.12561193164,13,0.0640588242778417,0.061433540487911,209,16.0500622326479,3.62143023886356,0.612841015124596,0.935248261716438,809.105649064383,6.40359423845754e-05,4.18725535124278e-05,4.07668009932588e-05,4.59698498633914e-05,3.00592905590904e-05,2.92654976453079e-05
"210","GBL","non-sheltered","CR2","Landrace","GBL-WW-CR2-10.tif",15.744738854756,19,0.245241634701224,0.00322773714110075,14,3.52667590260043,12.2180629521556,NA,NA,15.744738854756,3.52667590260043,12.2180629521556,NA,0.0811774624551921,2.2386839957553,1.05951677908557,0.245241634701224,19,0.128196261403138,14,0.0842262297621234,0.0641068059418023,4.26303005519053,80.99757104862,639.623998787228,0.703223519614555,1.13918793986081,0.245241634701224,12907.4544579591,286.368397929362,109.959179153018,12.5,0.0716059110020947,0.0811774624551921,210,15.3658351352767,3.76703273058495,0.210406787006473,0.942757797433143,80.3213705825273,6.79002665178452e-05,4.39929820506431e-05,4.24843288388591e-05,4.82723916107069e-05,3.1275966451668e-05,3.02034183987845e-05
"211","GBL","non-sheltered","CR4","Landrace","GBL-WW-CR4-1.tif",15.906053509408,15,0.741333671836686,0.00601057415204536,12,3.82169066941981,12.0843628399882,0.995698148938022,8.23955852801087,15.906053509408,3.82169066941981,12.0843628399882,0.995698148938022,0.0823955852801087,2.25012312601176,1.10294239288037,0.741333671836686,15,0.250851263610689,12,0.095598394427616,0.0874808590318315,5.61569232087736,84.2353848131604,642.892321717646,0.710428482507634,1.1968643321252,0.741333671836686,49422.2447891124,4198.44841975332,1260.73139025812,10.8333333333333,0.0878106215289254,0.156299140170473,211,15.4757918522683,4.10788903704718,0.634136736363381,0.934090138021854,924.574676473854,7.18980501049373e-05,4.66448212847931e-05,4.51460437655861e-05,5.08546840863398e-05,3.29926562297555e-05,3.19325460161441e-05
"212","GBL","sheltered","CR3","Landrace","GBL-DS-CR3-3.tif",16.0803749452559,20,0.430998736825988,0.00381614418837758,11,4.58463825101278,11.4957366942432,0.541352274362323,4.70915687059379,16.0803749452559,4.58463825101278,11.4957366942432,0.541352274362323,0.0470915687059379,2.2624195717455,1.20802966845758,0.430998736825988,20,0.165644896609849,11,0.0958536275716292,0.0697055642617833,4.60353460400986,92.0706920801972,646.405591927286,0.718214380691917,1.3225299018451,0.430998736825988,21549.9368412994,798.244418352592,320.620297242882,13,0.0640588242778417,0.061433540487911,212,16.7841184327859,4.77063122133312,0.369812833592465,0.569779210727564,235.997996280693,7.56876779671918e-05,4.88895241654732e-05,4.72822327780098e-05,5.324418260019e-05,3.43924245242563e-05,3.32617396040119e-05
"213","PM","non-sheltered","CR3","Modern","PM-WW-CR3-9.tif",16.2699808321511,14,0.746810908438071,0.00783672895563356,12,4.06383848539236,12.2061423467588,2.51303797915016,20.5883063441209,16.2699808321511,4.06383848539236,12.2061423467588,2.51303797915016,0.205883063441209,2.27571873193822,1.13734777695943,0.746810908438071,14,0.260613175451245,12,0.0948642462482324,0.0998901056545829,6.20004644643535,86.8006502500949,650.205351982347,0.726682944086463,1.26153104144717,0.746810908438071,53343.6363170051,4891.12905018247,1370.77766509254,11.1666666666667,0.0728647231297672,0.184533292544614,213,15.4465569863548,4.1530586716814,0.641303286043588,2.31104936641773,1015.4228280784,6.65163006893116e-05,4.45472184060296e-05,4.31482230754626e-05,4.65189212635009e-05,3.11545970545993e-05,3.01761939721033e-05
"214","PM","non-sheltered","CR3","Modern","PM-WW-CR3-7.tif",16.3193095500761,15,0.613214338696618,0.00496073894085109,13,3.33313123490441,12.9861783151717,1.77471021413786,13.6661469684616,16.3193095500761,3.33313123490441,12.9861783151717,1.77471021413786,0.136661469684616,2.27916598023987,1.03003331209144,0.613214338696618,15,0.228147429736002,13,0.09608712831911,0.0794745807827839,5.25328558330252,78.7992837495377,651.190280068534,0.728886163521048,1.14871415240814,0.613214338696618,40880.9559131079,2872.67153941261,862.950175976192,11.1666666666667,0.0728647231297672,0.184533292544614,214,16.9901665809143,3.47168345340829,0.527878303580651,1.84874467507675,640.184318076578,5.75495731624926e-05,3.86443561449608e-05,3.76140689482722e-05,4.01870645712052e-05,2.69854866051786e-05,2.62660335176065e-05
"215","PM","non-sheltered","CR3","Modern","PM-WW-CR3-6.tif",16.7460559749609,14,0.763117865742836,0.00681003613477382,11,3.44560570460379,13.3004502703571,1.29187107507146,9.71298752156292,16.7460559749609,3.44560570460379,13.3004502703571,1.29187107507146,0.0971298752156292,2.30877352103172,1.04726804575842,0.763117865742836,14,0.263443114482815,11,0.114682315933936,0.0931171697801722,5.72030753512483,80.0843054917476,659.649577437633,0.747946379486444,1.19797532692478,0.763117865742836,54508.4189816311,5107.06115161135,1431.1750977781,11.1666666666667,0.0728647231297672,0.184533292544614,215,17.7741214284176,3.7159262208546,0.650475245669257,1.37184741145234,1044.06930076285,6.08917215395669e-05,4.06044854172736e-05,3.96883444455718e-05,4.19756134073585e-05,2.79906387828549e-05,2.7359098430858e-05
"216","PM","sheltered","CR3","Modern","PM-DS-CR3-6.tif",17.0506536888053,19,0.345938896947789,0.00300701240438611,11,4.95812717007838,12.0925265187269,1.38089222876557,11.4193855736192,17.0506536888053,4.95812717007838,12.0925265187269,1.38089222876557,0.114193855736192,2.32967629404663,1.25627261977343,0.345938896947789,19,0.152257241406908,11,0.097582152206654,0.0618760624536949,5.03514139633196,95.6676865303073,665.621798299037,0.761550941516477,1.45711633499717,0.345938896947789,18207.3103656731,569.817099621426,217.987614191139,10.8571428571429,0.0564285498469519,0.141100414976395,216,18.0321964276166,5.2866683295377,0.297730370959163,1.46624053135505,160.80583247189,7.39056608925181e-05,4.88780942135433e-05,4.7316341634159e-05,5.04896379105371e-05,3.33917219438431e-05,3.23247898403113e-05
"217","GBL","non-sheltered","CR2","Landrace","GBL-WW-CR2-8.tif",17.0902444674851,16,0.506517837634573,0.00443636990136172,13,5.16424465259597,11.9259998148891,0.291909800462688,2.44767570848233,17.0902444674851,5.16424465259597,11.9259998148891,0.291909800462688,0.0244767570848233,2.33237942267083,1.2821193889779,0.506517837634573,16,0.200767051111183,13,0.0807892333609945,0.07515691314501,6.09967635263703,97.5948216421925,666.394120763095,0.763319225321266,1.48992007302571,0.506517837634573,31657.3648521608,1722.63556845391,552.733301978276,12.5,0.0716059110020947,0.0811774624551921,217,17.6178699566396,5.2849976774001,0.43370797107352,0.298338528102135,405.749947787565,7.99873204056697e-05,5.15728119502675e-05,4.95423114181483e-05,5.4581074174715e-05,3.51918211559022e-05,3.38062653003826e-05
"218","GBL","non-sheltered","CR2","Landrace","GBL-WW-CR2-3.tif",17.8637671384596,19,0.589150817022013,0.00361706041300214,13,4.58480175145546,13.2789653870041,1.86555334814867,14.0489359959809,17.8637671384596,4.58480175145546,13.2789653870041,1.86555334814867,0.140489359959809,2.38457830331839,1.20805120904746,0.589150817022013,19,0.198697087368457,13,0.0905020841746867,0.067862982203337,4.8459104287673,92.0722981465787,681.308086662397,0.797867866629472,1.46923056195767,0.589150817022013,31007.9377380007,1652.68335759295,629.488906447279,12.5,0.0716059110020947,0.0811774624551921,218,18.4394789338321,4.69769701271893,0.504515892856245,1.91728066849303,461.598782717515,6.6903122638184e-05,4.49147661268298e-05,4.35104072125156e-05,4.46534410773281e-05,2.99776570010456e-05,2.90403396448605e-05
"219","GBL","sheltered","CR3","Landrace","GBL-DS-CR3-4.tif",17.8954174608682,22,0.614733272292229,0.00369417562149219,17,4.50625063329885,13.3891668275694,NA,NA,17.8954174608682,4.50625063329885,13.3891668275694,NA,0.061433540487911,2.3866898196415,1.19765776672678,0.614733272292229,22,0.188619712619058,17,0.0699430619361598,0.0685825815093049,4.14988014032496,91.2973630871491,681.911377040429,0.799281497641486,1.4594458619803,0.614733272292229,27942.4214678286,1342.06010114183,591.965890364385,13,0.0640588242778417,0.061433540487911,219,18.3661483240162,4.60829279620114,0.530886104003094,0.844221927572694,441.264362719164,6.98598949881481e-05,4.59424089601624e-05,4.41619626284585e-05,4.6585641417428e-05,3.06364129238107e-05,2.94491332351452e-05
